route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
95B-203,Weekday-1,1293-09503-64800-2-35ea6e42,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-66600-2-35ea6e42,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekend-1,1293-09503-66600-2-50096125,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-68100-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Sunday-1,1293-09503-68400-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-68400-2-734a45ab,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-69900-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Sunday-1,1293-09503-70200-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-70200-2-b7af2e5d,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-71700-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Sunday-1,1293-09503-72000-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-72000-2-f1e9b20d,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-73500-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-73500-2-4ec9c102,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Sunday-1,1293-09503-73800-2-34311f16,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-75300-2-4ec9c102,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-75300-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Sunday-1,1293-09503-75600-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-77100-2-454da8f2,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-77100-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Sunday-1,1293-09503-77400-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-79200-2-72bfe6f2,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-79200-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Sunday-1,1293-09503-79500-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-80400-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-81300-2-eb645751,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09503-82200-2-72bfe6f2,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Saturday-1,1293-09503-82200-2-fa096abd,Bayview To Britomart (Lower Albert St),,0,,1293-09503-9d2e8b05,0,0
95B-203,Weekday-1,1293-09504-22800-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-25200-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-27000-2-253dfebb,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-27000-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-28800-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-28800-2-5e37f103,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-30600-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-30600-2-5e37f103,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-32400-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-34200-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-36000-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-37800-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-39600-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-41400-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-43200-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-45000-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-46800-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Daily-1,1293-09504-48600-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-50400-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-50400-2-7a5b93c9,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-52200-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-52200-2-7a5b93c9,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-53700-2-34607a1f,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-54000-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-55200-2-e68de1cf,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-55800-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-57000-2-e68de1cf,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-57600-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-58800-2-867f1c6e,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-59400-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-60600-2-3fb67c9d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-61200-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-62400-2-fd28d018,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-63000-2-58746804,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-64500-2-baaad94b,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekend-1,1293-09504-64800-2-5e37f103,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-66300-2-ed666fba,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Saturday-1,1293-09504-66600-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Sunday-1,1293-09504-66600-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Saturday-1,1293-09504-68400-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-68400-2-96688e02,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Sunday-1,1293-09504-68400-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Saturday-1,1293-09504-70200-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09504-70200-2-96688e02,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Sunday-1,1293-09504-70200-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,ExSun-1,1293-09504-72000-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Sunday-1,1293-09504-72000-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,ExSun-1,1293-09504-73800-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Sunday-1,1293-09504-73800-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,ExSun-1,1293-09504-75600-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Sunday-1,1293-09504-75600-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,ExSun-1,1293-09504-77700-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Sunday-1,1293-09504-77700-2-d93cad1d,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Saturday-1,1293-09504-78900-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,ExSun-1,1293-09504-80700-2-09d04778,Britomart (Quay St) To Bayview,,1,,1293-09504-40d2426b,0,0
95B-203,Weekday-1,1293-09506-54900-2-e183cbfa,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-56100-2-530c63dc,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-57300-2-fe25166f,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-58200-2-e2cf4676,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-59400-2-1ae95a18,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-60000-2-66d38eb8,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-60900-2-3c16b148,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-61500-2-66d38eb8,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-62100-2-cd9dff58,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-63000-2-49932cd9,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-63600-2-f9868c8d,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-64200-2-5e86d10a,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-65100-2-4becfc2f,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-65700-2-33a92a04,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-66600-2-da8840e2,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-67200-2-56ad262e,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Weekday-1,1293-09506-68700-2-5a61f78f,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,ExSat-1,1293-09506-78900-2-e47fca63,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Sunday-1,1293-09506-80700-2-e47fca63,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,Daily-1,1293-09506-82500-2-e47fca63,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,ExSun-1,1293-09506-84300-2-e47fca63,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95B-203,ExSun-1,1293-09506-86100-2-e47fca63,Britomart (Quay St) To Bayview (Full Loop),,1,,1293-09506-f23401d5,0,0
95C-203,Weekday-1,1294-09511-20220-2-0686df46,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-23520-2-2c29eb67,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-24360-2-c90f7cb1,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-24900-2-0686df46,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-25320-2-7facbdc2,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-26520-2-70f1de54,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-26700-2-3b01c9b3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-27720-2-00607590,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-28320-2-00607590,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-28500-2-3b01c9b3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-28920-2-b11add36,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-29520-2-b11add36,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-30300-2-3b01c9b3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-30720-2-15ba3a0f,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-32100-2-12a0330e,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-32100-2-30cd5be8,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-33900-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-33900-2-30cd5be8,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
998-203,Weekday-1,1338-99802-45600-2-d2fc4fb0,Warkworth To Wellsford,,1,,1338-99802-2a610020,0,0
95C-203,Weekend-1,1294-09511-35700-2-290c714d,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-35700-2-b93c70a4,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-37500-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-37500-2-7f656842,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-39300-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-39300-2-c95d171f,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-41100-2-b93c70a4,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-41100-2-c95d171f,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-42900-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-42900-2-c95d171f,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-44700-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-44700-2-c95d171f,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-46500-2-b93c70a4,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-46500-2-c95d171f,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-48300-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-48300-2-c95d171f,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-50100-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-50100-2-7f656842,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-51900-2-7f656842,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-51900-2-b93c70a4,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-53700-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-53700-2-2c29eb67,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-55500-2-1a9ad11b,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-55500-2-730dd7ff,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-57300-2-89a38665,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-57300-2-b93c70a4,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-59100-2-563ac675,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-59100-2-89a38665,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-60900-2-563ac675,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-60900-2-89a38665,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-62700-2-89a38665,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-62700-2-c09b3ff1,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-64500-2-5c416ec1,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-64500-2-89a38665,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekend-1,1294-09511-66300-2-6a743a39,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-66300-2-e222e6d9,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-67860-2-1120ed20,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-68100-2-0f599c48,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-68100-2-9bd77a63,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-69660-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-69900-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-69900-2-f3c6cc7c,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-71460-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-71700-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-71700-2-f3c6cc7c,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-73260-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-73680-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-73680-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-75060-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-75480-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-75480-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-76860-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-77280-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-77280-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-78660-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-79080-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-79080-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-80460-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-80880-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-80880-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-82260-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-82680-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-82680-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-84060-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-84480-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-84480-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Saturday-1,1294-09511-85860-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09511-86280-2-bb7eb1c3,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Sunday-1,1294-09511-86280-2-c01f4aca,Constellation Station To Britomart (Albert St) Via Glenfield,,0,,1294-09511-badb9b69,0,0
95C-203,Weekday-1,1294-09512-21600-2-6a43a1f7,Britomart (Quay St) to Constellation Station via Glenfield,,1,,1294-09512-f58b72ce,0,0
95C-203,Weekday-1,1294-09512-24000-2-52abdf2e,Britomart (Quay St) to Constellation Station via Glenfield,,1,,1294-09512-f58b72ce,0,0
95C-203,Weekend-1,1294-09512-26100-2-013c9890,Britomart (Quay St) to Constellation Station via Glenfield,,1,,1294-09512-f58b72ce,0,0
95C-203,Weekday-1,1294-09512-26100-2-5b3a391a,Britomart (Quay St) to Constellation Station via Glenfield,,1,,1294-09512-f58b72ce,0,0
